Country,Year,Subject Area,Percentage
Argentina,2019,Energy,4.03
Argentina,2020,Energy,8.33
Argentina,2021,Energy,3.96
Argentina,2022,Energy,6.91
Argentina,2023,Energy,4.38
Argentina,2024,Energy,4.27
Armenia,2018,Energy,1.16
Armenia,2019,Energy,1.39
Armenia,2020,Energy,1.57
Armenia,2021,Energy,1.56
Armenia,2022,Energy,1.41
Armenia,2023,Energy,1.8
Armenia,2024,Energy,2.14
Aruba,2018,Energy,0.0
Aruba,2019,Energy,0.0
Aruba,2020,Energy,0.0
Aruba,2021,Energy,1.82
Aruba,2022,Energy,0.0
Aruba,2023,Energy,1.41
Aruba,2024,Energy,0.0
Australia,2018,Energy,0.0
Australia,2019,Energy,0.0
Australia,2020,Energy,0.0
Australia,2021,Energy,0.0
Australia,2022,Energy,0.0
Australia,2023,Energy,0.0
Australia,2024,Energy,0.0
Austria,2018,Energy,11.25
Austria,2019,Energy,14.9
Austria,2020,Energy,16.08
Austria,2021,Energy,0.0
Austria,2022,Energy,0.0
Austria,2023,Energy,0.0
Austria,2024,Energy,15.22
Azerbaijan,2018,Energy,4.28
Azerbaijan,2019,Energy,4.41
Azerbaijan,2020,Energy,4.7
Azerbaijan,2021,Energy,4.34
Azerbaijan,2022,Energy,5.07
Azerbaijan,2023,Energy,6.11
Azerbaijan,2024,Energy,6.59
Bahrain,2018,Energy,2.24
Bahrain,2019,Energy,2.51
Bahrain,2020,Energy,3.38
Bahrain,2021,Energy,3.58
Bahrain,2022,Energy,3.92
Bahrain,2023,Energy,2.52
Bahrain,2024,Energy,3.39
Bangladesh,2018,Energy,4.1
Bangladesh,2019,Energy,10.46
Bangladesh,2020,Energy,10.14
Bangladesh,2021,Energy,0.0
Bangladesh,2022,Energy,0.0
Bangladesh,2023,Energy,0.0
Bangladesh,2024,Energy,0.0
Belarus,2018,Energy,3.1
Belarus,2019,Energy,2.47
Belarus,2020,Energy,3.22
Belarus,2021,Energy,3.08
Belarus,2022,Energy,2.18
Belarus,2023,Energy,3.04
Belarus,2024,Energy,2.78
Belgium,2018,Energy,0.0
Belgium,2019,Energy,0.0
Belgium,2020,Energy,0.0
Belgium,2021,Energy,0.0
Belgium,2022,Energy,0.0
Belgium,2023,Energy,0.0
Belgium,2024,Energy,0.0
Belize,2018,Energy,0.0
Belize,2019,Energy,2.35
Belize,2020,Energy,0.86
Belize,2021,Energy,0.0
Belize,2022,Energy,1.42
Belize,2023,Energy,0.0
Belize,2024,Energy,1.69
Benin,2018,Energy,1.81
Benin,2019,Energy,1.42
Benin,2020,Energy,1.24
Benin,2021,Energy,2.47
Benin,2022,Energy,1.75
Benin,2023,Energy,2.27
Benin,2024,Energy,1.82
Bhutan,2018,Energy,2.3
Bhutan,2019,Energy,2.8
Bhutan,2020,Energy,2.06
Bhutan,2021,Energy,1.89
Bhutan,2022,Energy,2.18
Bhutan,2023,Energy,2.31
Bhutan,2024,Energy,4.26
Bolivia,2018,Energy,2.83
Bolivia,2019,Energy,3.18
Bolivia,2020,Energy,2.22
Bolivia,2021,Energy,1.68
Bolivia,2022,Energy,2.41
Bolivia,2023,Energy,3.45
Bolivia,2024,Energy,2.16
Bosnia and Herzegovina,2018,Energy,3.66
Bosnia and Herzegovina,2019,Energy,3.3
Bosnia and Herzegovina,2020,Energy,2.78
Bosnia and Herzegovina,2021,Energy,2.75
Bosnia and Herzegovina,2022,Energy,2.66
Bosnia and Herzegovina,2023,Energy,3.1
Bosnia and Herzegovina,2024,Energy,1.74
Botswana,2018,Energy,2.4
Botswana,2019,Energy,1.98
Botswana,2020,Energy,2.15
Botswana,2021,Energy,2.06
Botswana,2022,Energy,2.1
Botswana,2023,Energy,1.82
Botswana,2024,Energy,2.48
Brazil,2018,Energy,
Brazil,2019,Energy,
Brazil,2020,Energy,0.0
Brazil,2021,Energy,
Brazil,2022,Energy,
Brazil,2023,Energy,
Brazil,2024,Energy,
Brunei Darussalam,2018,Energy,5.66
Brunei Darussalam,2019,Energy,5.98
Brunei Darussalam,2020,Energy,3.73
Brunei Darussalam,2021,Energy,5.4
Brunei Darussalam,2022,Energy,4.5
Brunei Darussalam,2023,Energy,5.33
Brunei Darussalam,2024,Energy,4.36
Bulgaria,2018,Energy,4.06
Bulgaria,2019,Energy,6.03
Bulgaria,2020,Energy,8.15
Bulgaria,2021,Energy,6.77
Bulgaria,2022,Energy,8.0
Bulgaria,2023,Energy,5.27
Bulgaria,2024,Energy,5.36
Burkina Faso,2018,Energy,2.28
Burkina Faso,2019,Energy,1.47
Burkina Faso,2020,Energy,0.94
Burkina Faso,2021,Energy,1.39
Burkina Faso,2022,Energy,2.41
Burkina Faso,2023,Energy,2.23
Burkina Faso,2024,Energy,3.23
Burundi,2018,Energy,0.0
Burundi,2019,Energy,3.16
Burundi,2020,Energy,2.18
Burundi,2021,Energy,0.94
Burundi,2022,Energy,1.3
Burundi,2023,Energy,2.59
Burundi,2024,Energy,1.97
Cambodia,2018,Energy,1.4
Cambodia,2019,Energy,1.49
Cambodia,2020,Energy,1.96
Cambodia,2021,Energy,2.12
Cambodia,2022,Energy,2.11
Cambodia,2023,Energy,2.02
Cambodia,2024,Energy,1.61
Cameroon,2018,Energy,1.47
Cameroon,2019,Energy,1.84
Cameroon,2020,Energy,1.22
Cameroon,2021,Energy,2.42
Cameroon,2022,Energy,2.99
Cameroon,2023,Energy,3.22
Cameroon,2024,Energy,3.45
Canada,2018,Energy,0.0
Canada,2019,Energy,0.0
Canada,2020,Energy,0.0
Canada,2021,Energy,0.0
Canada,2022,Energy,0.0
Canada,2023,Energy,0.0
Canada,2024,Energy,0.0
Cape Verde,2018,Energy,4.29
Cape Verde,2019,Energy,5.56
Cape Verde,2020,Energy,2.46
Cape Verde,2021,Energy,1.29
Cape Verde,2022,Energy,3.33
Cape Verde,2023,Energy,1.08
Cape Verde,2024,Energy,3.52
Central African Republic,2018,Energy,0.96
Central African Republic,2019,Energy,2.5
Central African Republic,2020,Energy,0.0
Central African Republic,2021,Energy,2.16
Central African Republic,2022,Energy,1.3
Central African Republic,2023,Energy,1.74
Central African Republic,2024,Energy,2.19
Chad,2018,Energy,2.25
Chad,2019,Energy,1.44
Chad,2020,Energy,2.94
Chad,2021,Energy,1.48
Chad,2022,Energy,2.12
Chad,2023,Energy,2.08
Chad,2024,Energy,3.19
Chile,2018,Energy,9.16
Chile,2019,Energy,8.41
Chile,2020,Energy,9.21
Chile,2021,Energy,10.0
Chile,2022,Energy,10.61
Chile,2023,Energy,9.77
Chile,2024,Energy,9.16
China,2018,Energy,0.0
China,2019,Energy,0.0
China,2020,Energy,
China,2021,Energy,
China,2022,Energy,
China,2023,Energy,
China,2024,Energy,
Colombia,2018,Energy,6.57
Colombia,2019,Energy,10.64
Colombia,2020,Energy,10.99
Colombia,2021,Energy,9.16
Colombia,2022,Energy,9.28
Colombia,2023,Energy,9.14
Colombia,2024,Energy,6.93
Congo,2018,Energy,0.74
Congo,2019,Energy,1.05
Congo,2020,Energy,0.92
Congo,2021,Energy,1.25
Congo,2022,Energy,1.33
Congo,2023,Energy,1.57
Congo,2024,Energy,1.58
Costa Rica,2018,Energy,1.6
Costa Rica,2019,Energy,1.52
Costa Rica,2020,Energy,2.32
Costa Rica,2021,Energy,1.41
Costa Rica,2022,Energy,1.94
Costa Rica,2023,Energy,1.64
Costa Rica,2024,Energy,1.17
Cote d'Ivoire,2018,Energy,1.3
Cote d'Ivoire,2019,Energy,1.21
Cote d'Ivoire,2020,Energy,1.46
Cote d'Ivoire,2021,Energy,1.7
Cote d'Ivoire,2022,Energy,2.04
Cote d'Ivoire,2023,Energy,1.47
Cote d'Ivoire,2024,Energy,2.08
Croatia,2018,Energy,3.89
Croatia,2019,Energy,5.12
Croatia,2020,Energy,5.1
Croatia,2021,Energy,8.05
Croatia,2022,Energy,7.02
Croatia,2023,Energy,6.04
Croatia,2024,Energy,3.86
Cuba,2018,Energy,1.46
Cuba,2019,Energy,1.33
Cuba,2020,Energy,1.38
Cuba,2021,Energy,1.43
Cuba,2022,Energy,1.4
Cuba,2023,Energy,1.35
Cuba,2024,Energy,1.78
Cyprus,2018,Energy,3.2
Cyprus,2019,Energy,3.02
Cyprus,2020,Energy,3.02
Cyprus,2021,Energy,3.26
Cyprus,2022,Energy,3.72
Cyprus,2023,Energy,3.43
Cyprus,2024,Energy,2.84
Czech Republic,2018,Energy,13.56
Czech Republic,2019,Energy,15.06
Czech Republic,2020,Energy,14.85
Czech Republic,2021,Energy,0.0
Czech Republic,2022,Energy,0.0
Czech Republic,2023,Energy,0.0
Czech Republic,2024,Energy,0.0
Democratic Republic Congo,2018,Energy,0.66
Democratic Republic Congo,2019,Energy,1.37
Democratic Republic Congo,2020,Energy,0.54
Democratic Republic Congo,2021,Energy,1.41
Democratic Republic Congo,2022,Energy,0.98
Democratic Republic Congo,2023,Energy,1.63
Democratic Republic Congo,2024,Energy,1.75
Denmark,2018,Energy,0.0
Denmark,2019,Energy,0.0
Denmark,2020,Energy,0.0
Denmark,2021,Energy,0.0
Denmark,2022,Energy,0.0
Denmark,2023,Energy,0.0
Denmark,2024,Energy,0.0
Dominican Republic,2018,Energy,0.89
Dominican Republic,2019,Energy,1.09
Dominican Republic,2020,Energy,1.02
Dominican Republic,2021,Energy,2.24
Dominican Republic,2022,Energy,2.64
Dominican Republic,2023,Energy,2.69
Dominican Republic,2024,Energy,2.49
Ecuador,2018,Energy,4.99
Ecuador,2019,Energy,4.3
Ecuador,2020,Energy,5.43
Ecuador,2021,Energy,4.48
Ecuador,2022,Energy,5.88
Ecuador,2023,Energy,4.74
Ecuador,2024,Energy,4.65
Egypt,2018,Energy,0.0
Egypt,2019,Energy,0.0
Egypt,2020,Energy,0.0
Egypt,2021,Energy,0.0
Egypt,2022,Energy,0.0
Egypt,2023,Energy,0.0
Egypt,2024,Energy,0.0
El Salvador,2018,Energy,0.87
El Salvador,2019,Energy,2.81
El Salvador,2020,Energy,5.08
El Salvador,2021,Energy,2.37
El Salvador,2022,Energy,4.21
El Salvador,2023,Energy,7.26
El Salvador,2024,Energy,3.04
Eritrea,2018,Energy,1.15
Eritrea,2019,Energy,0.95
Eritrea,2020,Energy,1.56
Eritrea,2021,Energy,1.95
Eritrea,2022,Energy,2.3
Eritrea,2023,Energy,2.03
Eritrea,2024,Energy,2.56
Estonia,2018,Energy,2.88
Estonia,2019,Energy,3.03
Estonia,2020,Energy,3.19
Estonia,2021,Energy,3.71
Estonia,2022,Energy,3.35
Estonia,2023,Energy,4.0
Estonia,2024,Energy,2.8
Ethiopia,2018,Energy,2.54
Ethiopia,2019,Energy,2.14
Ethiopia,2020,Energy,2.68
Ethiopia,2021,Energy,3.24
Ethiopia,2022,Energy,7.03
Ethiopia,2023,Energy,6.19
Ethiopia,2024,Energy,6.12
Federated States of Micronesia,2018,Energy,1.85
Federated States of Micronesia,2019,Energy,2.94
Federated States of Micronesia,2020,Energy,0.0
Federated States of Micronesia,2021,Energy,0.0
Federated States of Micronesia,2022,Energy,0.0
Federated States of Micronesia,2023,Energy,2.86
Federated States of Micronesia,2024,Energy,0.0
Fiji,2018,Energy,3.22
Fiji,2019,Energy,3.37
Fiji,2020,Energy,2.42
Fiji,2021,Energy,2.12
Fiji,2022,Energy,3.51
Fiji,2023,Energy,3.89
Fiji,2024,Energy,3.56
Finland,2018,Energy,13.81
Finland,2019,Energy,0.0
Finland,2020,Energy,0.0
Finland,2021,Energy,0.0
Finland,2022,Energy,0.0
Finland,2023,Energy,0.0
Finland,2024,Energy,0.0
France,2018,Energy,0.0
France,2019,Energy,0.0
France,2020,Energy,0.0
France,2021,Energy,0.0
France,2022,Energy,0.0
France,2023,Energy,0.0
France,2024,Energy,0.0
French Guiana,2018,Energy,1.13
French Guiana,2019,Energy,1.65
French Guiana,2020,Energy,0.38
French Guiana,2021,Energy,0.0
French Guiana,2022,Energy,0.56
French Guiana,2023,Energy,0.47
French Guiana,2024,Energy,0.0
Gabon,2018,Energy,0.63
Gabon,2019,Energy,0.77
Gabon,2020,Energy,1.2
Gabon,2021,Energy,0.19
Gabon,2022,Energy,1.43
Gabon,2023,Energy,1.14
Gabon,2024,Energy,1.08
Gambia,2018,Energy,0.0
Gambia,2019,Energy,0.94
Gambia,2020,Energy,0.24
Gambia,2021,Energy,0.77
Gambia,2022,Energy,0.56
Gambia,2023,Energy,0.68
Gambia,2024,Energy,1.25
Georgia,2018,Energy,0.44
Georgia,2019,Energy,0.84
Georgia,2020,Energy,0.78
Georgia,2021,Energy,1.51
Georgia,2022,Energy,0.85
Georgia,2023,Energy,1.21
Georgia,2024,Energy,0.95
Germany,2018,Energy,0.0
Germany,2019,Energy,0.0
Germany,2020,Energy,0.0
Germany,2021,Energy,0.0
Germany,2022,Energy,0.0
Germany,2023,Energy,0.0
Germany,2024,Energy,0.0
Ghana,2018,Energy,2.04
Ghana,2019,Energy,3.04
Ghana,2020,Energy,3.1
Ghana,2021,Energy,3.38
Ghana,2022,Energy,3.93
Ghana,2023,Energy,3.37
Ghana,2024,Energy,4.03
Greece,2018,Energy,11.06
Greece,2019,Energy,11.82
Greece,2020,Energy,10.79
Greece,2021,Energy,0.0
Greece,2022,Energy,0.0
Greece,2023,Energy,0.0
Greece,2024,Energy,0.0
Guatemala,2018,Energy,0.65
Guatemala,2019,Energy,0.9
Guatemala,2020,Energy,0.85
Guatemala,2021,Energy,0.53
Guatemala,2022,Energy,1.06
Guatemala,2023,Energy,1.25
Guatemala,2024,Energy,1.12
Guinea,2018,Energy,0.45
Guinea,2019,Energy,0.53
Guinea,2020,Energy,1.32
Guinea,2021,Energy,1.17
Guinea,2022,Energy,1.96
Guinea,2023,Energy,2.06
Guinea,2024,Energy,2.65
Guinea-Bissau,2018,Energy,0.0
Guinea-Bissau,2019,Energy,0.0
Guinea-Bissau,2020,Energy,0.0
Guinea-Bissau,2021,Energy,0.0
Guinea-Bissau,2022,Energy,0.0
Guinea-Bissau,2023,Energy,0.0
Guinea-Bissau,2024,Energy,0.0
Guyana,2018,Energy,0.84
Guyana,2019,Energy,1.96
Guyana,2020,Energy,1.73
Guyana,2021,Energy,0.56
Guyana,2022,Energy,0.99
Guyana,2023,Energy,0.42
Guyana,2024,Energy,0.99
Haiti,2018,Energy,0.0
Haiti,2019,Energy,0.47
Haiti,2020,Energy,0.44
Haiti,2021,Energy,0.0
Haiti,2022,Energy,0.0
Haiti,2023,Energy,1.12
Haiti,2024,Energy,0.48
Honduras,2018,Energy,1.67
Honduras,2019,Energy,4.03
Honduras,2020,Energy,1.19
Honduras,2021,Energy,0.95
Honduras,2022,Energy,2.46
Honduras,2023,Energy,4.26
Honduras,2024,Energy,2.84
Hong Kong,2018,Energy,0.0
Hong Kong,2019,Energy,0.0
Hong Kong,2020,Energy,0.0
Hong Kong,2021,Energy,0.0
Hong Kong,2022,Energy,0.0
Hong Kong,2023,Energy,0.0
Hong Kong,2024,Energy,0.0
Hungary,2018,Energy,5.66
Hungary,2019,Energy,5.54
Hungary,2020,Energy,6.8
Hungary,2021,Energy,7.58
Hungary,2022,Energy,8.65
Hungary,2023,Energy,9.85
Hungary,2024,Energy,6.88
Iceland,2018,Energy,2.36
Iceland,2019,Energy,1.86
Iceland,2020,Energy,1.86
Iceland,2021,Energy,2.43
Iceland,2022,Energy,2.62
Iceland,2023,Energy,1.97
Iceland,2024,Energy,1.46
India,2018,Energy,0.0
India,2019,Energy,0.0
India,2020,Energy,
India,2022,Energy,
India,2023,Energy,
India,2024,Energy,
Indonesia,2018,Energy,0.0
Indonesia,2019,Energy,0.0
Indonesia,2020,Energy,0.0
Indonesia,2021,Energy,0.0
Indonesia,2022,Energy,0.0
Indonesia,2023,Energy,0.0
Indonesia,2024,Energy,0.0
Iran,2018,Energy,0.0
Iran,2019,Energy,0.0
Iran,2020,Energy,0.0
Iran,2021,Energy,0.0
Iran,2022,Energy,0.0
Iran,2023,Energy,0.0
Iran,2024,Energy,0.0
Iraq,2018,Energy,9.96
Iraq,2019,Energy,11.99
Iraq,2020,Energy,13.01
Iraq,2021,Energy,19.2
Iraq,2022,Energy,0.0
Iraq,2023,Energy,0.0
Iraq,2024,Energy,0.0
Ireland,2018,Energy,5.08
Ireland,2019,Energy,5.87
Ireland,2020,Energy,6.65
Ireland,2021,Energy,7.48
Ireland,2022,Energy,8.08
Ireland,2023,Energy,6.54
Ireland,2024,Energy,8.34
Israel,2018,Energy,5.54
Israel,2019,Energy,5.22
Israel,2020,Energy,6.62
Israel,2021,Energy,8.18
Israel,2022,Energy,9.9
Israel,2023,Energy,6.92
Israel,2024,Energy,7.55
Italy,2018,Energy,0.0
Italy,2019,Energy,0.0
Italy,2020,Energy,
Italy,2021,Energy,0.0
Italy,2022,Energy,0.0
Italy,2023,Energy,
Italy,2024,Energy,
Jamaica,2018,Energy,1.2
Jamaica,2019,Energy,1.09
Jamaica,2020,Energy,0.52
Jamaica,2021,Energy,0.5
Jamaica,2022,Energy,1.22
Jamaica,2023,Energy,0.4
Jamaica,2024,Energy,0.7
Japan,2018,Energy,0.0
Japan,2019,Energy,0.0
Japan,2020,Energy,0.0
Japan,2021,Energy,0.0
Japan,2022,Energy,0.0
Japan,2023,Energy,0.0
Japan,2024,Energy,0.0
Jordan,2018,Energy,3.93
Jordan,2019,Energy,4.12
Jordan,2020,Energy,4.14
Jordan,2021,Energy,4.27
Jordan,2022,Energy,6.3
Jordan,2023,Energy,7.74
Jordan,2024,Energy,5.96
Kazakhstan,2018,Energy,3.96
Kazakhstan,2019,Energy,4.89
Kazakhstan,2020,Energy,6.76
Kazakhstan,2021,Energy,8.05
Kazakhstan,2022,Energy,7.43
Kazakhstan,2023,Energy,8.97
Kazakhstan,2024,Energy,7.57
Kenya,2018,Energy,2.46
Kenya,2019,Energy,1.67
Kenya,2020,Energy,2.83
Kenya,2021,Energy,3.29
Kenya,2022,Energy,2.74
Kenya,2023,Energy,3.68
Kenya,2024,Energy,2.52
Kuwait,2018,Energy,6.58
Kuwait,2019,Energy,8.96
Kuwait,2020,Energy,4.67
Kuwait,2021,Energy,5.07
Kuwait,2022,Energy,4.87
Kuwait,2023,Energy,5.54
Kuwait,2024,Energy,5.27
Kyrgyzstan,2018,Energy,1.54
Kyrgyzstan,2019,Energy,2.35
Kyrgyzstan,2020,Energy,5.22
Kyrgyzstan,2021,Energy,4.86
Kyrgyzstan,2022,Energy,3.49
Kyrgyzstan,2023,Energy,7.59
Kyrgyzstan,2024,Energy,6.27
Laos,2018,Energy,1.13
Laos,2019,Energy,2.2
Laos,2020,Energy,1.73
Laos,2021,Energy,0.81
Laos,2022,Energy,1.8
Laos,2024,Energy,1.34
Latvia,2018,Energy,7.19
Latvia,2019,Energy,5.52
Latvia,2020,Energy,5.66
Latvia,2021,Energy,5.71
Latvia,2022,Energy,5.42
Latvia,2023,Energy,5.56
Latvia,2024,Energy,4.37
Lebanon,2018,Energy,3.91
Lebanon,2019,Energy,3.09
Lebanon,2020,Energy,2.67
Lebanon,2021,Energy,3.01
Lebanon,2022,Energy,3.65
Lebanon,2023,Energy,5.9
Lebanon,2024,Energy,5.44
Liberia,2018,Energy,1.32
Liberia,2019,Energy,1.75
Liberia,2020,Energy,0.78
Liberia,2021,Energy,0.99
Liberia,2022,Energy,0.87
Liberia,2023,Energy,2.46
Liberia,2024,Energy,1.85
Libya,2018,Energy,6.57
Libya,2019,Energy,3.47
Libya,2020,Energy,3.72
Libya,2021,Energy,3.46
Libya,2022,Energy,3.95
Libya,2023,Energy,5.08
Libya,2024,Energy,4.3
Lithuania,2018,Energy,3.15
Lithuania,2019,Energy,3.49
Lithuania,2020,Energy,3.62
Lithuania,2021,Energy,5.24
Lithuania,2022,Energy,4.95
Lithuania,2023,Energy,4.61
Lithuania,2024,Energy,4.04
Luxembourg,2018,Energy,1.03
Luxembourg,2019,Energy,1.35
Luxembourg,2020,Energy,1.37
Luxembourg,2021,Energy,1.9
Luxembourg,2022,Energy,1.76
Luxembourg,2023,Energy,1.76
Luxembourg,2024,Energy,2.48
Macao,2018,Energy,1.98
Macao,2019,Energy,3.2
Macao,2020,Energy,2.21
Macao,2021,Energy,3.34
Macao,2022,Energy,3.46
Macao,2023,Energy,3.7
Macao,2024,Energy,3.09
Madagascar,2018,Energy,1.03
Madagascar,2019,Energy,0.85
Madagascar,2020,Energy,0.57
Madagascar,2021,Energy,1.61
Madagascar,2022,Energy,1.12
Madagascar,2023,Energy,0.82
Madagascar,2024,Energy,0.53
Malawi,2018,Energy,1.27
Malawi,2019,Energy,0.94
Malawi,2020,Energy,1.12
Malawi,2021,Energy,1.54
Malawi,2022,Energy,1.41
Malawi,2023,Energy,1.43
Malawi,2024,Energy,1.43
Malaysia,2018,Energy,0.0
Malaysia,2019,Energy,0.0
Malaysia,2020,Energy,0.0
Malaysia,2021,Energy,0.0
Malaysia,2022,Energy,0.0
Malaysia,2023,Energy,0.0
Malaysia,2024,Energy,0.0
Maldives,2018,Energy,0.0
Maldives,2019,Energy,2.25
Maldives,2020,Energy,1.51
Maldives,2021,Energy,1.12
Maldives,2022,Energy,3.25
Maldives,2023,Energy,3.15
Maldives,2024,Energy,5.35
Mali,2018,Energy,2.19
Mali,2019,Energy,1.23
Mali,2020,Energy,1.53
Mali,2021,Energy,3.45
Mali,2022,Energy,1.72
Mali,2023,Energy,0.98
Mali,2024,Energy,1.29
Malta,2018,Energy,1.54
Malta,2019,Energy,1.97
Malta,2020,Energy,2.03
Malta,2021,Energy,1.68
Malta,2022,Energy,2.44
Malta,2023,Energy,2.65
Malta,2024,Energy,2.75
Mauritania,2018,Energy,3.64
Mauritania,2019,Energy,4.08
Mauritania,2020,Energy,3.92
Mauritania,2021,Energy,4.44
Mauritania,2022,Energy,4.15
Mauritania,2023,Energy,4.67
Mauritania,2024,Energy,5.69
Mauritius,2018,Energy,4.7
Mauritius,2019,Energy,2.64
Mauritius,2020,Energy,1.96
Mauritius,2021,Energy,2.52
Mauritius,2022,Energy,6.42
Mauritius,2023,Energy,2.76
Mauritius,2024,Energy,3.91
Mexico,2018,Energy,0.0
Mexico,2019,Energy,0.0
Mexico,2020,Energy,0.0
Mexico,2021,Energy,0.0
Mexico,2022,Energy,0.0
Mexico,2023,Energy,0.0
Mexico,2024,Energy,0.0
Moldova,2018,Energy,1.15
Moldova,2019,Energy,4.35
Moldova,2020,Energy,3.42
Moldova,2021,Energy,3.24
Moldova,2022,Energy,2.51
Moldova,2023,Energy,3.44
Moldova,2024,Energy,1.73
Monaco,2018,Energy,0.0
Monaco,2019,Energy,0.45
Monaco,2020,Energy,1.03
Monaco,2021,Energy,0.4
Monaco,2022,Energy,0.98
Monaco,2023,Energy,0.46
Monaco,2024,Energy,1.48
Mongolia,2018,Energy,2.36
Mongolia,2019,Energy,2.42
Mongolia,2020,Energy,2.45
Mongolia,2021,Energy,2.93
Mongolia,2022,Energy,2.78
Mongolia,2023,Energy,2.6
Mongolia,2024,Energy,1.91
Montenegro,2018,Energy,1.73
Montenegro,2019,Energy,1.57
Montenegro,2020,Energy,3.17
Montenegro,2021,Energy,2.17
Montenegro,2022,Energy,1.88
Montenegro,2023,Energy,2.99
Montenegro,2024,Energy,2.07
Morocco,2018,Energy,11.26
Morocco,2019,Energy,9.14
Morocco,2020,Energy,7.59
Morocco,2021,Energy,0.0
Morocco,2023,Energy,0.0
Morocco,2024,Energy,0.0
Mozambique,2018,Energy,1.05
Mozambique,2019,Energy,1.46
Mozambique,2020,Energy,2.01
Mozambique,2021,Energy,1.85
Mozambique,2022,Energy,1.3
Mozambique,2023,Energy,1.59
Mozambique,2024,Energy,1.52
Myanmar,2018,Energy,1.24
Myanmar,2019,Energy,1.15
Myanmar,2020,Energy,1.53
Myanmar,2021,Energy,1.84
Myanmar,2022,Energy,1.39
Myanmar,2023,Energy,1.78
Myanmar,2024,Energy,1.27
Namibia,2018,Energy,2.49
Namibia,2019,Energy,1.46
Namibia,2020,Energy,1.61
Namibia,2021,Energy,1.13
Namibia,2022,Energy,2.12
Namibia,2023,Energy,1.41
Namibia,2024,Energy,3.71
Nepal,2018,Energy,1.78
Nepal,2019,Energy,2.52
Nepal,2020,Energy,2.17
Nepal,2021,Energy,2.47
Nepal,2022,Energy,2.64
Nepal,2023,Energy,2.66
Nepal,2024,Energy,3.08
Netherlands,2018,Energy,0.0
Netherlands,2019,Energy,0.0
Netherlands,2020,Energy,0.0
Netherlands,2021,Energy,0.0
Netherlands,2022,Energy,0.0
Netherlands,2023,Energy,0.0
Netherlands,2024,Energy,0.0
New Zealand,2018,Energy,5.41
New Zealand,2019,Energy,5.17
New Zealand,2020,Energy,5.08
New Zealand,2021,Energy,5.18
New Zealand,2022,Energy,5.22
New Zealand,2023,Energy,5.18
New Zealand,2024,Energy,4.98
Nicaragua,2019,Energy,4.04
Nicaragua,2020,Energy,2.67
Nicaragua,2021,Energy,0.91
Nicaragua,2022,Energy,1.8
Nicaragua,2023,Energy,1.88
Nicaragua,2024,Energy,0.96
Niger,2018,Energy,1.71
Niger,2019,Energy,0.97
Niger,2020,Energy,2.29
Niger,2021,Energy,1.72
Niger,2022,Energy,3.12
Niger,2023,Energy,1.55
Niger,2024,Energy,3.05
Nigeria,2018,Energy,6.99
Nigeria,2019,Energy,9.47
Nigeria,2020,Energy,8.24
Nigeria,2021,Energy,0.0
Nigeria,2022,Energy,0.0
Nigeria,2023,Energy,0.0
Nigeria,2024,Energy,0.0
North Macedonia,2018,Energy,2.13
North Macedonia,2019,Energy,3.83
North Macedonia,2020,Energy,2.28
North Macedonia,2021,Energy,2.81
North Macedonia,2022,Energy,2.39
North Macedonia,2023,Energy,2.56
North Macedonia,2024,Energy,2.61
Norway,2018,Energy,0.0
Norway,2019,Energy,0.0
Norway,2020,Energy,0.0
Norway,2021,Energy,0.0
Norway,2022,Energy,0.0
Norway,2023,Energy,0.0
Norway,2024,Energy,0.0
Oman,2018,Energy,3.99
Oman,2019,Energy,5.86
Oman,2020,Energy,3.9
Oman,2022,Energy,6.36
Oman,2023,Energy,5.31
Oman,2024,Energy,6.33
Pakistan,2018,Energy,0.0
Pakistan,2020,Energy,0.0
Pakistan,2021,Energy,0.0
Pakistan,2022,Energy,0.0
Pakistan,2023,Energy,0.0
Pakistan,2024,Energy,0.0
Palestine,2018,Energy,3.13
Palestine,2019,Energy,4.79
Palestine,2020,Energy,3.93
Palestine,2021,Energy,3.58
Palestine,2022,Energy,2.71
Palestine,2023,Energy,3.02
Palestine,2024,Energy,1.91
Panama,2018,Energy,1.22
Panama,2019,Energy,4.64
