Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Nicaragua,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Niger,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Nigeria,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,North Macedonia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Norway,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Pakistan,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Panama,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Papua New Guinea,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Paraguay,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Peru,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Philippines,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Poland,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Portugal,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Romania,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Russian Federation,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Rwanda,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Saudi Arabia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Senegal,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Serbia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Singapore,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Slovakia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Slovenia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,South Africa,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,South Korea,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Spain,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Sri Lanka,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Sudan,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Swaziland,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Sweden,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Switzerland,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Taiwan,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Tanzania,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Thailand,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Timor-Leste,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Togo,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Tunisia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Turkey,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Uganda,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Ukraine,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,United Kingdom,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,United States,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Uruguay,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Uzbekistan,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Venezuela,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Viet Nam,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Yemen,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Zambia,2020
MEDI,SCOPUS_ID:85081545321,2-s2.0-85081545321,Global Retinoblastoma Presentation and Analysis by National Income Level,JAMA Oncology,2020-05-01T00:00:00.000Z,10.1001/jamaoncol.2019.6716,146,Zimbabwe,2020
MEDI,SCOPUS_ID:85081614904,2-s2.0-85081614904,"In major depression, increased kappa and mu opioid receptor levels are associated with immune activation",Acta Neuropsychiatrica,2020-04-01T00:00:00.000Z,10.1017/neu.2019.47,12,Australia,2020
MEDI,SCOPUS_ID:85081614904,2-s2.0-85081614904,"In major depression, increased kappa and mu opioid receptor levels are associated with immune activation",Acta Neuropsychiatrica,2020-04-01T00:00:00.000Z,10.1017/neu.2019.47,12,Bulgaria,2020
MEDI,SCOPUS_ID:85081614904,2-s2.0-85081614904,"In major depression, increased kappa and mu opioid receptor levels are associated with immune activation",Acta Neuropsychiatrica,2020-04-01T00:00:00.000Z,10.1017/neu.2019.47,12,Iraq,2020
MEDI,SCOPUS_ID:85081614904,2-s2.0-85081614904,"In major depression, increased kappa and mu opioid receptor levels are associated with immune activation",Acta Neuropsychiatrica,2020-04-01T00:00:00.000Z,10.1017/neu.2019.47,12,Thailand,2020
MEDI,SCOPUS_ID:85081667499,2-s2.0-85081667499,Molecular approaches to allergen-specific immunotherapy: Are we so far from clinical implementation?,Clinical and Experimental Allergy,2020-05-01T00:00:00.000Z,10.1111/cea.13588,14,Thailand,2020
MEDI,SCOPUS_ID:85081680001,2-s2.0-85081680001,Intraocular pressure elevation associated with blood in Schlemm's canal after strabismus surgery,American Journal of Ophthalmology Case Reports,2020-06-01T00:00:00.000Z,10.1016/j.ajoc.2020.100665,0,Thailand,2020
MEDI,SCOPUS_ID:85081725431,2-s2.0-85081725431,Gaps in the elimination of congenital syphilis in a tertiary care center in Thailand,Pediatrics International,2020-03-01T00:00:00.000Z,10.1111/ped.14132,4,Thailand,2020
MEDI,SCOPUS_ID:85081726388,2-s2.0-85081726388,Successful recruitment of a multi-site international randomized placebo-controlled trial in people with HIV with attention to diversity of race and ethnicity: critical role of central coordination,HIV Research and Clinical Practice,2020-01-02T00:00:00.000Z,10.1080/25787489.2020.1733794,3,Brazil,2020
MEDI,SCOPUS_ID:85081726388,2-s2.0-85081726388,Successful recruitment of a multi-site international randomized placebo-controlled trial in people with HIV with attention to diversity of race and ethnicity: critical role of central coordination,HIV Research and Clinical Practice,2020-01-02T00:00:00.000Z,10.1080/25787489.2020.1733794,3,South Africa,2020
MEDI,SCOPUS_ID:85081726388,2-s2.0-85081726388,Successful recruitment of a multi-site international randomized placebo-controlled trial in people with HIV with attention to diversity of race and ethnicity: critical role of central coordination,HIV Research and Clinical Practice,2020-01-02T00:00:00.000Z,10.1080/25787489.2020.1733794,3,Thailand,2020
MEDI,SCOPUS_ID:85081726388,2-s2.0-85081726388,Successful recruitment of a multi-site international randomized placebo-controlled trial in people with HIV with attention to diversity of race and ethnicity: critical role of central coordination,HIV Research and Clinical Practice,2020-01-02T00:00:00.000Z,10.1080/25787489.2020.1733794,3,United States,2020
MEDI,SCOPUS_ID:85081929690,2-s2.0-85081929690,EGFR cut-off point for prognostic impact in laryngeal squamous cell carcinoma,Acta Oto-Laryngologica,2020-07-02T00:00:00.000Z,10.1080/00016489.2020.1738548,2,Thailand,2020
MEDI,SCOPUS_ID:85081940891,2-s2.0-85081940891,Morphometric study of the left atrial appendage related to closure device deployment: A cadaveric study in Thai population,Folia Morphologica (Poland),2020-03-03T00:00:00.000Z,10.5603/FM.a2019.0066,3,Thailand,2020
MEDI,SCOPUS_ID:85081941464,2-s2.0-85081941464,Blockade of PD-1 Attenuated Postsepsis Aspergillosis Via the Activation of IFN-γ and the Dampening of IL-10,Shock,2020-04-01T00:00:00.000Z,10.1097/SHK.0000000000001392,23,Japan,2020
MEDI,SCOPUS_ID:85081941464,2-s2.0-85081941464,Blockade of PD-1 Attenuated Postsepsis Aspergillosis Via the Activation of IFN-γ and the Dampening of IL-10,Shock,2020-04-01T00:00:00.000Z,10.1097/SHK.0000000000001392,23,Thailand,2020
MEDI,SCOPUS_ID:85081945901,2-s2.0-85081945901,Machine-learning classification of neurocognitive performance in children with perinatal HIV initiating de novo antiretroviral therapy,AIDS,2020-04-01T00:00:00.000Z,10.1097/QAD.0000000000002471,12,Cambodia,2020
MEDI,SCOPUS_ID:85081945901,2-s2.0-85081945901,Machine-learning classification of neurocognitive performance in children with perinatal HIV initiating de novo antiretroviral therapy,AIDS,2020-04-01T00:00:00.000Z,10.1097/QAD.0000000000002471,12,Netherlands,2020
MEDI,SCOPUS_ID:85081945901,2-s2.0-85081945901,Machine-learning classification of neurocognitive performance in children with perinatal HIV initiating de novo antiretroviral therapy,AIDS,2020-04-01T00:00:00.000Z,10.1097/QAD.0000000000002471,12,Thailand,2020
MEDI,SCOPUS_ID:85081945901,2-s2.0-85081945901,Machine-learning classification of neurocognitive performance in children with perinatal HIV initiating de novo antiretroviral therapy,AIDS,2020-04-01T00:00:00.000Z,10.1097/QAD.0000000000002471,12,United States,2020
MEDI,SCOPUS_ID:85081945952,2-s2.0-85081945952,Pesticide exposure and lung function: A systematic review and meta-analysis,Occupational Medicine,2020-03-12T00:00:00.000Z,10.1093/occmed/kqz161,20,Thailand,2020
MEDI,SCOPUS_ID:85081945952,2-s2.0-85081945952,Pesticide exposure and lung function: A systematic review and meta-analysis,Occupational Medicine,2020-03-12T00:00:00.000Z,10.1093/occmed/kqz161,20,United Kingdom,2020
MEDI,SCOPUS_ID:85081976448,2-s2.0-85081976448,A rapid and simple method for routine determination of antibiotic sensitivity to biofilm populations of Pseudomonas aeruginosa,Annals of Clinical Microbiology and Antimicrobials,2020-03-13T00:00:00.000Z,10.1186/s12941-020-00350-6,11,Australia,2020
MEDI,SCOPUS_ID:85081976448,2-s2.0-85081976448,A rapid and simple method for routine determination of antibiotic sensitivity to biofilm populations of Pseudomonas aeruginosa,Annals of Clinical Microbiology and Antimicrobials,2020-03-13T00:00:00.000Z,10.1186/s12941-020-00350-6,11,Thailand,2020
MEDI,SCOPUS_ID:85082013753,2-s2.0-85082013753,Effect of a pedometer-based walking intervention on body composition in patients with ESRD: A randomized controlled trial,BMC Nephrology,2020-03-16T00:00:00.000Z,10.1186/s12882-020-01753-5,8,Thailand,2020
MEDI,SCOPUS_ID:85082013753,2-s2.0-85082013753,Effect of a pedometer-based walking intervention on body composition in patients with ESRD: A randomized controlled trial,BMC Nephrology,2020-03-16T00:00:00.000Z,10.1186/s12882-020-01753-5,8,United States,2020
MEDI,SCOPUS_ID:85082058650,2-s2.0-85082058650,Effect of lidocaine nebuliser compared with NSS nebuliser in reducing cough symptom and pain in early tracheostomy care,Clinical Otolaryngology,2020-05-01T00:00:00.000Z,10.1111/coa.13521,1,Thailand,2020
MEDI,SCOPUS_ID:85082065400,2-s2.0-85082065400,Hepatic expression of HGF/C-met and native liver survival in biliary atresia,Pediatric Surgery International,2020-05-01T00:00:00.000Z,10.1007/s00383-020-04643-x,1,Thailand,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Bangladesh,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Ethiopia,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,France,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,French Guiana,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Germany,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Honduras,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Iran,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Italy,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Mauritania,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Mexico,2020
MEDI,SCOPUS_ID:85082145367,2-s2.0-85082145367,"Human plasmodium vivax diversity, population structure and evolutionary origin",PLoS Neglected Tropical Diseases,2020-01-01T00:00:00.000Z,10.1371/journal.pntd.0008072,15,Peru,2020
