filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Iran,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Ireland,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Italy,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Lithuania,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Malaysia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Mexico,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",New Zealand,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Pakistan,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Poland,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Portugal,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Puerto Rico,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Russian Federation,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Serbia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",South Korea,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Spain,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Sri Lanka,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Switzerland,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Taiwan,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Thailand,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Turkey,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Ukraine,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",United Kingdom,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",United States,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901497,Blood leukocyte LINE-1 hypomethylation and oxidative stress in knee osteoarthritis,Thailand,j,2-s2.0-85066081355,2019-05-01T00:00:00.000Z,Journal,Article,Multidisciplinary,1000,MULT,Heliyon,21100411756,6,ar,10.1016/j.heliyon.2019.e01774,SCOPUS_ID:85066081355,Elsevier Ltd
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Argentina,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Armenia,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Australia,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Austria,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Azerbaijan,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Belarus,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Belgium,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Brazil,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Bulgaria,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Canada,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Chile,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,China,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Colombia,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Croatia,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Cyprus,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Czech Republic,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Denmark,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Ecuador,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
201901498,Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,Egypt,j,2-s2.0-85066067505,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,23,ar,10.1007/JHEP05(2019)088,SCOPUS_ID:85066067505,Springer Verlagservice@springer.de
