Subject,Identifier,EID,Title,Creator,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Name,Affiliation City,Affiliation Country,Year
ENGI,SCOPUS_ID:85208970018,2-s2.0-85208970018,The observed cooling potential of rooftop strategies during heatwaves in a subtropical city,Chen B.,Energy,2024-12-30,10.1016/j.energy.2024.133830,0,Jinan University,Guangzhou,China,2024
ENGI,SCOPUS_ID:85208969833,2-s2.0-85208969833,Redefining realistic and stochastic occupancy schedules and patterns for residential buildings in Jordan,Obeidat L.M.,Energy,2024-12-30,10.1016/j.energy.2024.133641,0,Jordan University of Science and Technology,Irbid,Jordan,2024
ENGI,SCOPUS_ID:85208964995,2-s2.0-85208964995,Optimal dispatch of coal-fired power units with carbon capture considering peak shaving and ladder-type carbon trading,Yuan X.,Energy,2024-12-30,10.1016/j.energy.2024.133803,0,North China Electric Power University,Beijing,China,2024
ENGI,SCOPUS_ID:85208959372,2-s2.0-85208959372,Design and optimization of large-scale natural gas liquefaction process based on triple refrigeration cycles,Pu L.,Energy,2024-12-30,10.1016/j.energy.2024.133750,0,Zhejiang University,Hangzhou,China,2024
ENGI,SCOPUS_ID:85208953261,2-s2.0-85208953261,Investigating the impacts of the Dual Carbon Targets on energy and carbon flows in China,Wang P.T.,Energy,2024-12-30,10.1016/j.energy.2024.133778,0,North China University of Science and Technology,Tangshan,China,2024
ENGI,SCOPUS_ID:85208951736,2-s2.0-85208951736,Remaining useful life prediction with spatio-temporal graph transform and weakly supervised adversarial network: An application in power components,Deng S.,Energy,2024-12-30,10.1016/j.energy.2024.133599,0,South China University of Technology,Guangzhou,China,2024
ENGI,SCOPUS_ID:85208944987,2-s2.0-85208944987,Promotion or inhibition? Understanding the impact of public environmental concerns on energy transition in China,Li C.,Energy,2024-12-30,10.1016/j.energy.2024.133768,0,Beijing Institute of Technology,Beijing,China,2024
ENGI,SCOPUS_ID:85208939414,2-s2.0-85208939414,A molten salt energy storage integrated with combined heat and power system: Scheme design and performance analysis,Zhu C.,Energy,2024-12-30,10.1016/j.energy.2024.133755,0,North China Electric Power University,Beijing,China,2024
ENGI,SCOPUS_ID:85208922964,2-s2.0-85208922964,Experimental and numerical investigations on NH<inf>3</inf>/H<inf>2</inf> fueled combustion in the combustor with block for improved micro power generation,Teng P.,Energy,2024-12-30,10.1016/j.energy.2024.133733,0,Guizhou University,Guiyang,China,2024
ENGI,SCOPUS_ID:85208920441,2-s2.0-85208920441,Nonlinear finite-set control of clean energy systems with nuclear power application,Dong Z.,Energy,2024-12-30,10.1016/j.energy.2024.133773,0,Tsinghua University,Beijing,China,2024
ENGI,SCOPUS_ID:85208917889,2-s2.0-85208917889,"Household, sociodemographic, building and land cover factors affecting residential summer electricity consumption: A systematic statistical study in Phoenix, AZ",Ramírez-Aguilar E.A.,Energy,2024-12-30,10.1016/j.energy.2024.133819,0,Arizona State University,Tempe,United States,2024
ENGI,SCOPUS_ID:85208913541,2-s2.0-85208913541,How does political stability affect renewable energy finance? International evidence,Shao H.,Energy,2024-12-30,10.1016/j.energy.2024.133829,0,Nanchang University,Nanchang,China,2024
ENGI,SCOPUS_ID:85208912808,2-s2.0-85208912808,Techno-economic performance analysis of biomass-to-methanol with solid oxide electrolyzer for sustainable bio-methanol production,Detchusananard T.,Energy,2024-12-30,10.1016/j.energy.2024.133764,0,Chulalongkorn University,Bangkok,Thailand,2024
ENGI,SCOPUS_ID:85208911689,2-s2.0-85208911689,Experimental study on transient characteristics and thermal stratification of high−pressure CO<inf>2</inf> leakage under different initial density,Zhang Q.,Energy,2024-12-30,10.1016/j.energy.2024.133801,0,Central South University,Changsha,China,2024
ENGI,SCOPUS_ID:85208880883,2-s2.0-85208880883,Science theory for engineers and physicists,Jarfors A.E.,Science Theory for Engineers and Physicists,2024-12-30,10.1201/9781003518372,0,Jönköping University,Jonkoping,Sweden,2024
ENGI,SCOPUS_ID:85208771323,2-s2.0-85208771323,Exploration on deep pulverized coal activation and ultra-low NO<inf>x</inf> emission strategies with novel purifying-combustion technology,Su K.,Energy,2024-12-30,10.1016/j.energy.2024.133814,0,University of Chinese Academy of Sciences,Beijing,China,2024
ENGI,SCOPUS_ID:85208769826,2-s2.0-85208769826,Atomistic insights into formaldehyde (HCHO) high-temperature treatment and syngas production via ReaxFF MD simulations,Yang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133725,0,Kyushu University,Fukuoka,Japan,2024
ENGI,SCOPUS_ID:85208767941,2-s2.0-85208767941,Improvement of biogas productivity from distillery wastewater by partial potassium reduction pretreatment using two-step microfiltration and nanofiltration,Seneesrisakul K.,Energy,2024-12-30,10.1016/j.energy.2024.133779,0,Walailak University,Tha Sala,Thailand,2024
ENGI,SCOPUS_ID:85208766449,2-s2.0-85208766449,Economic benefits for the metallurgical industry from co-combusting pyrolysis gas from waste,Skrzyniarz M.,Energy,2024-12-30,10.1016/j.energy.2024.133782,0,Częstochowa University Of Technology,Czestochowa,Poland,2024
ENGI,SCOPUS_ID:85208765947,2-s2.0-85208765947,Assessment of flexible coal power and battery energy storage system in supporting renewable energy,Lin B.,Energy,2024-12-30,10.1016/j.energy.2024.133805,0,Xiamen University,Xiamen,China,2024
ENGI,SCOPUS_ID:85208764040,2-s2.0-85208764040,Equivalent combined cycle modeling and performance optimization for a three-heat-reservoir thermal Brownian heat transformer with external heat-transfer,Qi C.,Energy,2024-12-30,10.1016/j.energy.2024.133792,0,Wuhan Institute of Technology,Wuhan,China,2024
ENGI,SCOPUS_ID:85208763811,2-s2.0-85208763811,Frequency security constraint in unit commitment with detailed frequency response behavior of wind turbines,Yu J.,Energy,2024-12-30,10.1016/j.energy.2024.133735,0,Chongqing University,Chongqing,China,2024
ENGI,SCOPUS_ID:85208761138,2-s2.0-85208761138,"Dynamic characteristics of pumped thermal-liquid air energy storage system: Modeling, analysis, and optimization",Ai W.,Energy,2024-12-30,10.1016/j.energy.2024.133776,0,University of Chinese Academy of Sciences,Beijing,China,2024
ENGI,SCOPUS_ID:85208719483,2-s2.0-85208719483,Thermal decomposition and shock response mechanism of DNTF: Deep potential molecular dynamics simulations,Jiang J.,Energy,2024-12-30,10.1016/j.energy.2024.133799,0,Nanjing University of Science and Technology,Nanjing,China,2024
ENGI,SCOPUS_ID:85208687835,2-s2.0-85208687835,Multiple effects of high efficiency solid inertants on fire hazard of the accumulated Mg dust layer,Meng F.,Energy,2024-12-30,10.1016/j.energy.2024.133807,0,Xi'an University of Science and Technology,Xi'an,China,2024
ENGI,SCOPUS_ID:85208687784,2-s2.0-85208687784,Degradation-infused energy portfolio allocation framework: Risk-averse fair storage participation,Pareek P.,Energy,2024-12-30,10.1016/j.energy.2024.133688,0,Los Alamos National Laboratory Theoretical Division,Los Alamos,United States,2024
ENGI,SCOPUS_ID:85208685553,2-s2.0-85208685553,Dual-loop segmented piston trajectory control of free piston linear generator based on sliding mode control,Cheng Y.,Energy,2024-12-30,10.1016/j.energy.2024.133684,0,Key Laboratory for Power Machinery and Engineering of Ministry of Education,Shanghai,China,2024
ENGI,SCOPUS_ID:85208683601,2-s2.0-85208683601,Dynamic thermal simulation of a tree-shaped district heating network based on discrete event simulation,Xie Z.,Energy,2024-12-30,10.1016/j.energy.2024.133775,0,Aalto University,Espoo,Finland,2024
ENGI,SCOPUS_ID:85208681042,2-s2.0-85208681042,Advanced dual mixed refrigerant (DMR) natural gas liquefaction plant with liquid air: Focus on configuration and optimization,Mun H.,Energy,2024-12-30,10.1016/j.energy.2024.133747,0,Pusan National University,Busan,South Korea,2024
ENGI,SCOPUS_ID:85208680252,2-s2.0-85208680252,Hierarchical game theory-based optimal power management for both seaports and ships,Wen S.,Energy,2024-12-30,10.1016/j.energy.2024.133748,0,Shanghai Jiao Tong University,Shanghai,China,2024
ENGI,SCOPUS_ID:85208677503,2-s2.0-85208677503,Numerical investigation of T<inf>2</inf><sup>∗</sup>-based and T<inf>2</inf>-based petrophysical parameters frequency-dependent in shale oil,Liu J.,Energy,2024-12-30,10.1016/j.energy.2024.133788,0,China University of Petroleum-Beijing,Beijing,China,2024
ENGI,SCOPUS_ID:85208672365,2-s2.0-85208672365,A novel hybrid low-temperature thermal catalysis and radiative sky cooling system for day and night air purification and cooling,Xu F.,Energy,2024-12-30,10.1016/j.energy.2024.133795,0,Nanjing Tech University,Nanjing,China,2024
ENGI,SCOPUS_ID:85208669620,2-s2.0-85208669620,Self-superheated combined flash binary geothermal cycle using transcritical-CO<inf>2</inf> power cycle with LNG heat sink as the secondary cycle,Mondal S.,Energy,2024-12-30,10.1016/j.energy.2024.133742,0,Aliah University,Kolkata,India,2024
ENGI,SCOPUS_ID:85208668127,2-s2.0-85208668127,Collaborative strategy towards a resilient urban energy system: Evidence from a tripartite evolutionary game model,Lv H.,Energy,2024-12-30,10.1016/j.energy.2024.133818,0,Shanghai University of Electric Power,Shanghai,China,2024
ENGI,SCOPUS_ID:85208662256,2-s2.0-85208662256,Does technological progress mode affect just energy transition? A seemingly unrelated regression analysis based on Chinese provincial panel data,Dong J.,Energy,2024-12-30,10.1016/j.energy.2024.133753,0,Chongqing Normal University,Chongqing,China,2024
ENGI,SCOPUS_ID:85208655779,2-s2.0-85208655779,Thermal performance analysis of a Trombe wall with the multi-row channel PCM wallboard,Li Y.,Energy,2024-12-30,10.1016/j.energy.2024.133796,0,Taiyuan University of Technology,Taiyuan,China,2024
ENGI,SCOPUS_ID:85208596152,2-s2.0-85208596152,Performance analysis of coupling vapor compression cycle to freeze and humidification-dehumidification based high-performance desalination,Kwan T.H.,Energy,2024-12-30,10.1016/j.energy.2024.133697,0,Sun Yat-Sen University,Guangzhou,China,2024
ENGI,SCOPUS_ID:85208592530,2-s2.0-85208592530,Cycle analysis and environmental assessments of cascade organic rankine cycle on diesel engine ships,Yoon J.W.,Energy,2024-12-30,10.1016/j.energy.2024.133752,0,Pukyong National University,Busan,South Korea,2024
ENGI,SCOPUS_ID:85208588219,2-s2.0-85208588219,Interval price predictions for coal using a new multi-scale ensemble model,Wu S.,Energy,2024-12-30,10.1016/j.energy.2024.133678,0,Beijing Institute of Technology,Beijing,China,2024
ENGI,SCOPUS_ID:85208586849,2-s2.0-85208586849,Experimental and kinetic studies on steam gasification of oxidized carbon-rich fraction from coal gasification fine slag,Ren L.,Energy,2024-12-30,10.1016/j.energy.2024.133711,0,East China University of Science and Technology,Shanghai,China,2024
ENGI,SCOPUS_ID:85208581162,2-s2.0-85208581162,The real-time detection of defects in nuclear power pipeline thermal insulation glass fiber by deep-learning,Zheng Q.,Energy,2024-12-30,10.1016/j.energy.2024.133774,0,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2024
ENGI,SCOPUS_ID:85208580465,2-s2.0-85208580465,Thermal-hydraulic characteristics of an earth air heat exchanger: An experimental analysis,El-Said E.M.S.,Energy,2024-12-30,10.1016/j.energy.2024.133766,0,Faculty of Engineering,Damietta,Egypt,2024
ENGI,SCOPUS_ID:85208578875,2-s2.0-85208578875,Zero carbon emission and cold energy recovery: Thermodynamic evaluation of a combined ammonia gas turbine and transcritical CO<inf>2</inf> cycle,Chen K.,Energy,2024-12-30,10.1016/j.energy.2024.133714,0,University of Chinese Academy of Sciences,Beijing,China,2024
ENGI,SCOPUS_ID:85208578870,2-s2.0-85208578870,An IGDT-WDRCC based optimal bidding strategy of VPP aggregators in new energy market considering multiple uncertainties,Kim J.H.,Energy,2024-12-30,10.1016/j.energy.2024.133712,0,Gwangju Institute of Science and Technology,Gwangju,South Korea,2024
ENGI,SCOPUS_ID:85208565099,2-s2.0-85208565099,Prediction and optimization design of porous structure properties of biomass-derived biochar using machine learning methods,Ai Z.,Energy,2024-12-30,10.1016/j.energy.2024.133707,0,Central South University,Changsha,China,2024
ENGI,SCOPUS_ID:85208553757,2-s2.0-85208553757,Incremental learning user profile and deep reinforcement learning for managing building energy in heating water,Yin L.,Energy,2024-12-30,10.1016/j.energy.2024.133705,0,Guangxi University,Nanning,China,2024
ENGI,SCOPUS_ID:85208550509,2-s2.0-85208550509,A systematic methodology for selecting optimal technology for waste heat utilization in food processing industry,Josijevic M.,Energy,2024-12-30,10.1016/j.energy.2024.133751,0,University of Kragujevac,Kragujevac,Serbia,2024
ENGI,SCOPUS_ID:85208548559,2-s2.0-85208548559,Green technology diffusion mechanism in China's aviation industry cluster based on complex network game model,Zheng S.,Energy,2024-12-30,10.1016/j.energy.2024.133634,0,School of Economics &amp; Management,Nanjing,China,2024
ENGI,SCOPUS_ID:85208542132,2-s2.0-85208542132,"Process simulation, thermodynamic and system optimization for the low-carbon alcohols production via gasification of second-generation biomass",Mo W.,Energy,2024-12-30,10.1016/j.energy.2024.133770,0,Huazhong University of Science and Technology,Wuhan,China,2024
ENGI,SCOPUS_ID:85208539682,2-s2.0-85208539682,"Assessment of trade-off, exergetic performance, and greenhouse gas impact-cost analysis of a diesel engine running with different proportions of TiO<inf>2</inf>, Ag<inf>2</inf>O, and CeO<inf>2</inf> nanoadditives",Gülcan H.E.,Energy,2024-12-30,10.1016/j.energy.2024.133786,0,Selçuk Üniversitesi,Selçuklu,Turkey,2024
ENGI,SCOPUS_ID:85208538560,2-s2.0-85208538560,Heuristics for multi-objective operation of EV charging stations based on Chicken Swarm Optimization,Sachan S.,Energy,2024-12-30,10.1016/j.energy.2024.133749,0,"GLA University, Mathura",Mathura,India,2024
ENGI,SCOPUS_ID:85208538065,2-s2.0-85208538065,Data envelopment analysis and multi-objective genetic algorithm based optimization of energy consumption and greenhouse gas emissions in rice-wheat system,Kumar N.,Energy,2024-12-30,10.1016/j.energy.2024.133680,0,Indian Institute of Technology Kharagpur,Kharagpur,India,2024
ENGI,SCOPUS_ID:85208531032,2-s2.0-85208531032,A geographic multi-scale machine learning framework for predicting solar irradiation on tilted surfaces,Al-Dahidi S.,Energy,2024-12-30,10.1016/j.energy.2024.133767,0,German Jordanian University,Amman,Jordan,2024
ENGI,SCOPUS_ID:85208505395,2-s2.0-85208505395,Investigation of oil-based CO<inf>2</inf> foam EOR and carbon mitigation in a 2D visualization physical model: Effects of different injection strategies,Wang Z.,Energy,2024-12-30,10.1016/j.energy.2024.133800,0,China University of Petroleum (East China),Qingdao,China,2024
ENGI,SCOPUS_ID:85208497868,2-s2.0-85208497868,"4E analysis and optimization comparison of solar, biomass, geothermal, and wind power systems for green hydrogen-fueled SOFCs",Zoghi M.,Energy,2024-12-30,10.1016/j.energy.2024.133740,0,Deakin University,Geelong,Australia,2024
ENGI,SCOPUS_ID:85208493695,2-s2.0-85208493695,Optimal expansion planning of a self-healing distribution system considering resiliency investment alternatives,Mohammadi Pour A.,Energy,2024-12-30,10.1016/j.energy.2024.133625,0,Shahid Beheshti University,Tehran,Iran,2024
ENGI,SCOPUS_ID:85208491333,2-s2.0-85208491333,Modeling CO<inf>2</inf> loading capacity of triethanolamine (TEA) aqueous solutions via a deep learning approach,Hadavimoghaddam F.,Energy,2024-12-30,10.1016/j.energy.2024.133476,0,Northeast Petroleum University,Daqing,China,2024
ENGI,SCOPUS_ID:85208478986,2-s2.0-85208478986,Thermal analysis and kinetic investigation of using a hybrid adsorption-hydration method to promote CO<inf>2</inf> capture,Wu L.M.,Energy,2024-12-30,10.1016/j.energy.2024.133745,0,Chongqing University,Chongqing,China,2024
